CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,ClusterLabel
15729,213,1,85.0,1,1,1,3,Lost Customers,0,Low Value - Inactive
15730,66,3,1120.88,3,3,4,10,Loyal Customers,3,High Value - Active
15732,212,2,294.12,1,3,2,6,At Risk,0,Low Value - Inactive
15733,283,1,162.3,1,1,1,3,Lost Customers,2,Low Value - Inactive
15734,115,2,1339.45,2,3,4,9,Potential Loyalists,0,Low Value - Inactive
15737,15,8,1205.1200000000001,4,5,4,13,Champions,3,High Value - Active
15738,19,16,4812.42,4,5,5,14,Champions,3,High Value - Active
15739,66,1,449.12,3,1,2,6,At Risk,3,High Value - Active
15740,49,1,154.88,3,1,1,5,At Risk,3,High Value - Active
15743,16,4,784.46,4,4,3,11,Loyal Customers,3,High Value - Active
15744,78,1,34.8,2,1,1,4,Lost Customers,3,High Value - Active
15745,19,4,1094.59,4,4,4,12,Loyal Customers,3,High Value - Active
15746,134,1,196.88,2,1,1,4,Lost Customers,0,Low Value - Inactive
15747,13,3,974.04,5,3,4,12,Loyal Customers,3,High Value - Active
15748,40,1,149.31,3,1,1,5,At Risk,3,High Value - Active
15749,235,3,44534.3,1,3,5,9,Potential Loyalists,2,Low Value - Inactive
15750,3,8,2465.48,5,5,5,15,Champions,3,High Value - Active
15752,40,7,2637.38,3,5,5,13,Champions,3,High Value - Active
15753,305,1,79.2,1,1,1,3,Lost Customers,2,Low Value - Inactive
15754,51,3,458.57,3,3,2,8,Potential Loyalists,3,High Value - Active
15755,10,6,2364.25,5,5,5,15,Champions,3,High Value - Active
15756,61,4,532.96,3,4,3,10,Loyal Customers,3,High Value - Active
15757,66,2,714.42,3,3,3,9,Potential Loyalists,3,High Value - Active
15758,25,1,205.25,4,2,1,7,Potential Loyalists,3,High Value - Active
15759,218,3,253.04,1,3,2,6,At Risk,0,Low Value - Inactive
15762,65,2,583.75,3,3,3,9,Potential Loyalists,3,High Value - Active
15763,32,2,1086.92,4,3,4,11,Loyal Customers,3,High Value - Active
15764,88,6,3279.97,2,5,5,12,Loyal Customers,3,High Value - Active
15766,64,1,315.06,3,2,2,7,Potential Loyalists,3,High Value - Active
15768,116,3,621.8299999999999,2,4,3,9,Potential Loyalists,0,Low Value - Inactive
15769,7,26,56252.72,5,5,5,15,Champions,3,High Value - Active
15773,6,1,635.6800000000001,5,2,3,10,Loyal Customers,3,High Value - Active
15774,69,1,270.8,3,2,2,7,Potential Loyalists,3,High Value - Active
15775,245,1,104.9,1,2,1,4,Lost Customers,2,Low Value - Inactive
15776,133,1,241.62,2,2,1,5,At Risk,0,Low Value - Inactive
15777,241,4,1047.11,1,4,4,9,Potential Loyalists,2,Low Value - Inactive
15780,184,3,475.28000000000003,1,4,2,7,Potential Loyalists,0,Low Value - Inactive
15781,25,3,345.46,4,4,2,10,Loyal Customers,3,High Value - Active
15782,10,3,2614.7400000000002,5,4,5,14,Champions,3,High Value - Active
15783,11,1,246.3,5,2,1,8,Potential Loyalists,3,High Value - Active
15785,33,5,2328.9700000000003,4,4,5,13,Champions,3,High Value - Active
15786,46,3,4932.2,3,4,5,12,Loyal Customers,3,High Value - Active
15787,26,3,948.05,4,4,4,12,Loyal Customers,3,High Value - Active
15789,358,1,351.3,1,2,2,5,At Risk,2,Low Value - Inactive
15790,10,1,220.85,5,2,1,8,Potential Loyalists,3,High Value - Active
15791,44,2,1612.69,3,3,4,10,Loyal Customers,3,High Value - Active
15793,15,3,965.61,4,4,4,12,Loyal Customers,3,High Value - Active
15795,150,1,610.01,2,2,3,7,Potential Loyalists,0,Low Value - Inactive
15796,1,8,2711.56,5,5,5,15,Champions,3,High Value - Active
15797,113,4,2207.4,2,4,5,11,Loyal Customers,0,Low Value - Inactive
15799,76,3,884.14,2,4,3,9,Potential Loyalists,3,High Value - Active
15800,107,2,699.08,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
15801,46,3,1063.95,3,4,4,11,Loyal Customers,3,High Value - Active
15802,143,1,451.42,2,2,2,6,At Risk,0,Low Value - Inactive
15803,51,1,415.82000000000005,3,2,2,7,Potential Loyalists,3,High Value - Active
15804,1,13,4206.39,5,5,5,15,Champions,3,High Value - Active
15805,23,17,5528.4800000000005,4,5,5,14,Champions,3,High Value - Active
15806,46,3,784.58,3,4,3,10,Loyal Customers,3,High Value - Active
15807,50,3,903.9,3,4,3,10,Loyal Customers,3,High Value - Active
15808,306,4,3734.9700000000003,1,4,5,10,Loyal Customers,2,Low Value - Inactive
15809,36,5,515.77,3,4,3,10,Loyal Customers,3,High Value - Active
15810,79,4,1391.98,2,4,4,10,Loyal Customers,3,High Value - Active
15811,22,6,2218.62,4,5,5,14,Champions,3,High Value - Active
15812,107,5,1801.14,2,4,4,10,Loyal Customers,0,Low Value - Inactive
15813,208,2,1303.9099999999999,1,3,4,8,Potential Loyalists,0,Low Value - Inactive
15814,17,4,1945.33,4,4,4,12,Loyal Customers,3,High Value - Active
15815,64,5,2100.6,3,4,5,12,Loyal Customers,3,High Value - Active
15819,49,4,1905.45,3,4,4,11,Loyal Customers,3,High Value - Active
15820,320,1,206.98,1,2,1,4,Lost Customers,2,Low Value - Inactive
15821,44,2,570.96,3,3,3,9,Potential Loyalists,3,High Value - Active
15822,3,2,885.47,5,3,3,11,Loyal Customers,3,High Value - Active
15823,372,1,15.0,1,2,1,4,Lost Customers,2,Low Value - Inactive
15825,172,1,532.94,2,2,3,7,Potential Loyalists,0,Low Value - Inactive
15826,56,3,1654.31,3,4,4,11,Loyal Customers,3,High Value - Active
15827,73,14,1836.0900000000001,2,5,4,11,Loyal Customers,3,High Value - Active
15829,99,2,636.14,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
15830,38,1,576.0,3,2,3,8,Potential Loyalists,3,High Value - Active
15831,58,3,801.76,3,4,3,10,Loyal Customers,3,High Value - Active
15832,254,1,836.79,1,2,3,6,At Risk,2,Low Value - Inactive
15834,70,4,2233.75,3,4,5,12,Loyal Customers,3,High Value - Active
15835,44,4,954.09,3,4,4,11,Loyal Customers,3,High Value - Active
15836,50,1,137.37,3,2,1,6,At Risk,3,High Value - Active
15837,65,1,391.98,3,2,2,7,Potential Loyalists,3,High Value - Active
15838,11,19,33643.08,5,5,5,15,Champions,3,High Value - Active
15839,33,3,1048.49,4,4,4,12,Loyal Customers,3,High Value - Active
15840,59,2,355.56,3,3,2,8,Potential Loyalists,3,High Value - Active
15841,73,4,1224.06,2,4,4,10,Loyal Customers,3,High Value - Active
15843,304,1,118.95000000000002,1,2,1,4,Lost Customers,2,Low Value - Inactive
15844,46,1,130.73999999999998,3,2,1,6,At Risk,3,High Value - Active
15845,18,8,3711.77,4,5,5,14,Champions,3,High Value - Active
15847,38,2,389.27,3,3,2,8,Potential Loyalists,3,High Value - Active
15850,19,2,238.85,4,3,1,8,Potential Loyalists,3,High Value - Active
15852,187,2,160.71,1,3,1,5,At Risk,0,Low Value - Inactive
15853,52,1,110.8,3,2,1,6,At Risk,3,High Value - Active
15854,4,12,2974.65,5,5,5,15,Champions,3,High Value - Active
15855,137,5,712.24,2,4,3,9,Potential Loyalists,0,Low Value - Inactive
15856,4,27,16387.57,5,5,5,15,Champions,3,High Value - Active
15857,19,1,297.0,4,2,2,8,Potential Loyalists,3,High Value - Active
15858,16,5,1438.85,4,4,4,12,Loyal Customers,3,High Value - Active
15860,41,8,977.21,3,5,4,12,Loyal Customers,3,High Value - Active
15861,12,8,3165.36,5,5,5,15,Champions,3,High Value - Active
15862,8,4,832.88,5,4,3,12,Loyal Customers,3,High Value - Active
15863,26,2,68.84,4,3,1,8,Potential Loyalists,3,High Value - Active
15864,22,6,1936.3200000000002,4,5,4,13,Champions,3,High Value - Active
15865,41,3,895.13,3,4,3,10,Loyal Customers,3,High Value - Active
15866,101,1,230.53,2,2,1,5,At Risk,0,Low Value - Inactive
15867,5,15,3812.64,5,5,5,15,Champions,3,High Value - Active
15869,277,2,149.64,1,3,1,5,At Risk,2,Low Value - Inactive
15870,33,1,354.09000000000003,4,2,2,8,Potential Loyalists,3,High Value - Active
15872,15,2,360.93,4,3,2,9,Potential Loyalists,3,High Value - Active
15874,64,7,4405.88,3,5,5,13,Champions,3,High Value - Active
15877,2,2,493.28,5,3,3,11,Loyal Customers,3,High Value - Active
15880,369,1,343.28000000000003,1,2,2,5,At Risk,2,Low Value - Inactive
15881,312,5,501.39000000000004,1,4,3,8,Potential Loyalists,2,Low Value - Inactive
15882,199,4,516.36,1,4,3,8,Potential Loyalists,0,Low Value - Inactive
15883,2,2,396.48,5,3,2,10,Loyal Customers,3,High Value - Active
15885,93,3,379.35,2,4,2,8,Potential Loyalists,0,Low Value - Inactive
15886,60,1,181.09,3,2,1,6,At Risk,3,High Value - Active
15888,81,1,168.31,2,2,1,5,At Risk,3,High Value - Active
15889,157,2,446.87,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
15891,227,1,524.52,1,2,3,6,At Risk,2,Low Value - Inactive
15894,253,2,263.55,1,3,2,6,At Risk,2,Low Value - Inactive
15895,150,1,179.17,2,2,1,5,At Risk,0,Low Value - Inactive
15897,194,2,222.05,1,3,1,5,At Risk,0,Low Value - Inactive
15898,1,5,1388.88,5,4,4,13,Champions,3,High Value - Active
15899,369,1,56.25,1,2,1,4,Lost Customers,2,Low Value - Inactive
15900,24,1,351.11,4,2,2,8,Potential Loyalists,3,High Value - Active
15901,17,3,363.88,4,4,2,10,Loyal Customers,3,High Value - Active
15903,10,7,5126.76,5,5,5,15,Champions,3,High Value - Active
15904,8,1,164.68,5,2,1,8,Potential Loyalists,3,High Value - Active
15906,20,7,1567.69,4,5,4,13,Champions,3,High Value - Active
15907,4,3,967.45,5,4,4,13,Champions,3,High Value - Active
15909,174,1,191.94,2,2,1,5,At Risk,0,Low Value - Inactive
15910,1,8,1232.18,5,5,4,14,Champions,3,High Value - Active
15912,178,2,264.62,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
15916,16,8,1528.09,4,5,4,13,Champions,3,High Value - Active
15917,248,1,123.1,1,2,1,4,Lost Customers,2,Low Value - Inactive
15918,191,2,334.23,1,3,2,6,At Risk,0,Low Value - Inactive
15919,20,2,639.89,4,3,3,10,Loyal Customers,3,High Value - Active
15920,154,4,167.5,2,4,1,7,Potential Loyalists,0,Low Value - Inactive
15921,173,1,336.03000000000003,2,2,2,6,At Risk,0,Low Value - Inactive
15922,373,1,369.5,1,2,2,5,At Risk,2,Low Value - Inactive
15923,373,1,127.08,1,2,1,4,Lost Customers,2,Low Value - Inactive
15925,194,1,207.15,1,2,1,4,Lost Customers,0,Low Value - Inactive
15930,67,1,426.63,3,2,2,7,Potential Loyalists,3,High Value - Active
15932,4,8,2495.87,5,5,5,15,Champions,3,High Value - Active
15933,21,3,1107.46,4,4,4,12,Loyal Customers,3,High Value - Active
15935,239,2,416.86,1,3,2,6,At Risk,2,Low Value - Inactive
15937,64,1,145.35,3,2,1,6,At Risk,3,High Value - Active
15938,112,5,404.58,2,4,2,8,Potential Loyalists,0,Low Value - Inactive
15939,90,15,6115.01,2,5,5,12,Loyal Customers,3,High Value - Active
15940,311,1,35.8,1,2,1,4,Lost Customers,2,Low Value - Inactive
15942,134,1,337.44,2,2,2,6,At Risk,0,Low Value - Inactive
15944,277,1,325.1,1,2,2,5,At Risk,2,Low Value - Inactive
15945,365,1,181.0,1,2,1,4,Lost Customers,2,Low Value - Inactive
15947,83,1,1708.24,2,2,4,8,Potential Loyalists,3,High Value - Active
15948,8,2,955.24,5,3,4,12,Loyal Customers,3,High Value - Active
15949,17,2,364.72,4,3,2,9,Potential Loyalists,3,High Value - Active
15950,32,4,1765.51,4,4,4,12,Loyal Customers,3,High Value - Active
15951,9,2,708.22,5,3,3,11,Loyal Customers,3,High Value - Active
15952,34,4,806.57,3,4,3,10,Loyal Customers,3,High Value - Active
15953,15,8,1659.3799999999999,4,5,4,13,Champions,3,High Value - Active
15955,24,14,4416.26,4,5,5,14,Champions,3,High Value - Active
15957,32,1,428.89,4,2,2,8,Potential Loyalists,3,High Value - Active
15958,74,1,104.35,2,2,1,5,At Risk,3,High Value - Active
15963,20,2,470.76,4,3,2,9,Potential Loyalists,3,High Value - Active
15965,17,4,845.64,4,4,3,11,Loyal Customers,3,High Value - Active
15967,23,2,418.83,4,3,2,9,Potential Loyalists,3,High Value - Active
15969,3,3,666.1,5,4,3,12,Loyal Customers,3,High Value - Active
15970,304,1,314.1,1,2,2,5,At Risk,2,Low Value - Inactive
15971,18,12,4199.85,4,5,5,14,Champions,3,High Value - Active
15973,367,1,307.82000000000005,1,2,2,5,At Risk,2,Low Value - Inactive
15974,39,7,3442.15,3,5,5,13,Champions,3,High Value - Active
15975,84,1,371.01,2,2,2,6,At Risk,3,High Value - Active
15976,165,2,430.94,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
15977,17,2,1054.73,4,3,4,11,Loyal Customers,3,High Value - Active
15978,77,1,1098.78,2,2,4,8,Potential Loyalists,3,High Value - Active
15980,89,3,2398.86,2,4,5,11,Loyal Customers,3,High Value - Active
15981,25,8,3408.48,4,5,5,14,Champions,3,High Value - Active
15983,22,4,1475.02,4,4,4,12,Loyal Customers,3,High Value - Active
15984,3,10,2837.67,5,5,5,15,Champions,3,High Value - Active
15985,123,2,1142.42,2,3,4,9,Potential Loyalists,0,Low Value - Inactive
15986,30,1,168.12,4,2,1,7,Potential Loyalists,3,High Value - Active
15987,12,7,1451.28,5,5,4,14,Champions,3,High Value - Active
15988,19,1,158.03,4,2,1,7,Potential Loyalists,3,High Value - Active
15990,44,2,792.11,3,3,3,9,Potential Loyalists,3,High Value - Active
15992,4,1,41.989999999999995,5,2,1,8,Potential Loyalists,3,High Value - Active
15993,9,7,2797.57,5,5,5,15,Champions,3,High Value - Active
15994,55,1,427.07,3,2,2,7,Potential Loyalists,3,High Value - Active
15996,88,6,1060.68,2,5,4,11,Loyal Customers,3,High Value - Active
15998,37,5,3089.97,3,4,5,12,Loyal Customers,3,High Value - Active
16000,3,3,12393.7,5,4,5,14,Champions,3,High Value - Active
16003,30,5,2735.37,4,4,5,13,Champions,3,High Value - Active
16005,12,4,615.39,5,4,3,12,Loyal Customers,3,High Value - Active
16006,211,1,101.4,1,2,1,4,Lost Customers,0,Low Value - Inactive
16007,48,4,1701.94,3,4,4,11,Loyal Customers,3,High Value - Active
16008,24,3,478.78,4,4,2,10,Loyal Customers,3,High Value - Active
16009,22,4,992.71,4,4,4,12,Loyal Customers,3,High Value - Active
16010,246,3,407.5,1,4,2,7,Potential Loyalists,2,Low Value - Inactive
16011,8,16,3362.71,5,5,5,15,Champions,3,High Value - Active
16012,35,3,1415.29,3,4,4,11,Loyal Customers,3,High Value - Active
16013,4,47,37130.6,5,5,5,15,Champions,3,High Value - Active
16014,38,3,662.38,3,4,3,10,Loyal Customers,3,High Value - Active
16015,4,3,705.39,5,4,3,12,Loyal Customers,3,High Value - Active
16016,3,8,1508.76,5,5,4,14,Champions,3,High Value - Active
16017,47,1,211.88,3,2,1,6,At Risk,3,High Value - Active
16018,39,2,408.90000000000003,3,3,2,8,Potential Loyalists,3,High Value - Active
16019,47,9,3786.2400000000002,3,5,5,13,Champions,3,High Value - Active
16020,17,3,851.01,4,4,3,11,Loyal Customers,3,High Value - Active
16022,260,1,628.28,1,2,3,6,At Risk,2,Low Value - Inactive
16023,46,3,719.81,3,4,3,10,Loyal Customers,3,High Value - Active
16024,12,1,251.24,5,2,2,9,Potential Loyalists,3,High Value - Active
16025,30,1,439.65999999999997,4,2,2,8,Potential Loyalists,3,High Value - Active
16026,43,1,236.09,3,2,1,6,At Risk,3,High Value - Active
16027,92,6,934.62,2,5,3,10,Loyal Customers,3,High Value - Active
16029,39,63,81024.84,3,5,5,13,Champions,3,High Value - Active
16030,310,1,331.24,1,2,2,5,At Risk,2,Low Value - Inactive
16031,92,2,548.94,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
16033,6,20,8816.4,5,5,5,15,Champions,3,High Value - Active
16034,196,3,437.7,1,4,2,7,Potential Loyalists,0,Low Value - Inactive
16036,87,2,758.92,2,3,3,8,Potential Loyalists,3,High Value - Active
16037,270,3,855.02,1,4,3,8,Potential Loyalists,2,Low Value - Inactive
16038,8,3,471.78000000000003,5,4,2,11,Loyal Customers,3,High Value - Active
16040,65,3,1313.55,3,4,4,11,Loyal Customers,3,High Value - Active
16041,31,3,3166.4,4,4,5,13,Champions,3,High Value - Active
16042,22,5,1197.27,4,4,4,12,Loyal Customers,3,High Value - Active
16043,38,4,773.99,3,4,3,10,Loyal Customers,3,High Value - Active
16045,120,4,1340.7,2,4,4,10,Loyal Customers,0,Low Value - Inactive
16048,373,2,256.44,1,3,2,6,At Risk,2,Low Value - Inactive
16049,40,3,1111.79,3,4,4,11,Loyal Customers,3,High Value - Active
16050,174,1,137.9,2,2,1,5,At Risk,0,Low Value - Inactive
16052,54,1,362.06,3,2,2,7,Potential Loyalists,3,High Value - Active
16053,33,2,1511.95,4,3,4,11,Loyal Customers,3,High Value - Active
16054,145,1,783.9,2,2,3,7,Potential Loyalists,0,Low Value - Inactive
16055,221,1,134.8,1,2,1,4,Lost Customers,0,Low Value - Inactive
16056,45,1,664.85,3,2,3,8,Potential Loyalists,3,High Value - Active
16057,16,7,2263.12,4,5,5,14,Champions,3,High Value - Active
16059,66,6,1459.8600000000001,3,5,4,12,Loyal Customers,3,High Value - Active
16062,10,4,1153.62,5,4,4,13,Champions,3,High Value - Active
16063,260,1,335.32,1,2,2,5,At Risk,2,Low Value - Inactive
16065,365,1,372.09,1,2,2,5,At Risk,2,Low Value - Inactive
16066,17,5,1521.87,4,4,4,12,Loyal Customers,3,High Value - Active
16070,22,2,852.15,4,3,3,10,Loyal Customers,3,High Value - Active
16071,45,1,326.24,3,2,2,7,Potential Loyalists,3,High Value - Active
16072,288,1,584.3199999999999,1,2,3,6,At Risk,2,Low Value - Inactive
16073,297,1,122.39999999999999,1,2,1,4,Lost Customers,2,Low Value - Inactive
16076,3,10,2234.73,5,5,5,15,Champions,3,High Value - Active
16078,284,1,79.2,1,2,1,4,Lost Customers,2,Low Value - Inactive
16079,17,3,1352.0,4,4,4,12,Loyal Customers,3,High Value - Active
16080,82,2,217.16,2,3,1,6,At Risk,3,High Value - Active
16081,56,5,2806.9,3,4,5,12,Loyal Customers,3,High Value - Active
16083,101,2,1317.62,2,3,4,9,Potential Loyalists,0,Low Value - Inactive
16084,299,1,436.18,1,2,2,5,At Risk,2,Low Value - Inactive
16085,23,5,981.51,4,4,4,12,Loyal Customers,3,High Value - Active
16086,59,5,1121.39,3,4,4,11,Loyal Customers,3,High Value - Active
16091,155,2,315.06,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
16092,115,3,817.86,2,4,3,9,Potential Loyalists,0,Low Value - Inactive
16093,107,1,17.0,2,2,1,5,At Risk,0,Low Value - Inactive
16094,12,4,1078.23,5,4,4,13,Champions,3,High Value - Active
16096,264,1,320.62,1,2,2,5,At Risk,2,Low Value - Inactive
16097,240,1,185.04999999999998,1,2,1,4,Lost Customers,2,Low Value - Inactive
16098,88,7,2005.63,2,5,4,11,Loyal Customers,3,High Value - Active
16099,50,3,731.9,3,4,3,10,Loyal Customers,3,High Value - Active
16101,71,1,1290.7,3,2,4,9,Potential Loyalists,3,High Value - Active
16102,42,3,1842.14,3,4,4,11,Loyal Customers,3,High Value - Active
16103,7,6,1429.64,5,5,4,14,Champions,3,High Value - Active
16104,62,1,302.36,3,2,2,7,Potential Loyalists,3,High Value - Active
16105,249,1,336.96,1,2,2,5,At Risk,2,Low Value - Inactive
16106,66,1,108.38,3,2,1,6,At Risk,3,High Value - Active
16107,18,7,3204.1600000000003,4,5,5,14,Champions,3,High Value - Active
16108,85,1,842.5,2,2,3,7,Potential Loyalists,3,High Value - Active
16109,219,2,611.88,1,3,3,7,Potential Loyalists,0,Low Value - Inactive
16110,45,3,1337.48,3,4,4,11,Loyal Customers,3,High Value - Active
16112,143,4,195.73999999999998,2,4,1,7,Potential Loyalists,0,Low Value - Inactive
16113,183,1,161.38,1,2,1,4,Lost Customers,0,Low Value - Inactive
16114,171,1,135.75000000000003,2,2,1,5,At Risk,0,Low Value - Inactive
16115,10,8,1667.97,5,5,4,14,Champions,3,High Value - Active
16116,212,1,612.78,1,2,3,6,At Risk,0,Low Value - Inactive
16117,190,1,232.21,1,2,1,4,Lost Customers,0,Low Value - Inactive
16119,8,2,423.36,5,3,2,10,Loyal Customers,3,High Value - Active
16120,59,4,1309.14,3,4,4,11,Loyal Customers,3,High Value - Active
16121,57,2,867.11,3,3,3,9,Potential Loyalists,3,High Value - Active
16122,73,4,684.4200000000001,2,4,3,9,Potential Loyalists,3,High Value - Active
16123,52,1,307.78,3,2,2,7,Potential Loyalists,3,High Value - Active
16124,317,1,249.0,1,2,1,4,Lost Customers,2,Low Value - Inactive
16125,367,1,289.35,1,2,2,5,At Risk,2,Low Value - Inactive
16126,29,4,6287.77,4,4,5,13,Champions,3,High Value - Active
16127,39,1,656.25,3,2,3,8,Potential Loyalists,3,High Value - Active
16128,18,5,1880.22,4,4,4,12,Loyal Customers,3,High Value - Active
16131,52,6,3506.54,3,5,5,13,Champions,3,High Value - Active
16133,4,33,14589.04,5,5,5,15,Champions,3,High Value - Active
16134,22,2,618.09,4,3,3,10,Loyal Customers,3,High Value - Active
16135,263,1,517.55,1,2,3,6,At Risk,2,Low Value - Inactive
16136,60,3,709.38,3,4,3,10,Loyal Customers,3,High Value - Active
16139,19,3,635.41,4,4,3,11,Loyal Customers,3,High Value - Active
16140,66,2,725.18,3,3,3,9,Potential Loyalists,3,High Value - Active
16141,88,1,620.4,2,2,3,7,Potential Loyalists,3,High Value - Active
16142,250,1,535.34,1,2,3,6,At Risk,2,Low Value - Inactive
16143,3,6,2424.94,5,5,5,15,Champions,3,High Value - Active
16144,247,1,175.2,1,2,1,4,Lost Customers,2,Low Value - Inactive
16145,9,11,3799.4900000000002,5,5,5,15,Champions,3,High Value - Active
16146,157,3,734.13,2,4,3,9,Potential Loyalists,0,Low Value - Inactive
16147,134,1,375.0,2,2,2,6,At Risk,0,Low Value - Inactive
16148,296,1,76.32000000000001,1,2,1,4,Lost Customers,2,Low Value - Inactive
16149,5,2,280.52,5,3,2,10,Loyal Customers,3,High Value - Active
16150,43,5,2053.02,3,4,4,11,Loyal Customers,3,High Value - Active
16152,269,1,1829.04,1,2,4,7,Potential Loyalists,2,Low Value - Inactive
16153,50,5,1824.23,3,4,4,11,Loyal Customers,3,High Value - Active
16156,9,9,3122.04,5,5,5,15,Champions,3,High Value - Active
16157,16,3,656.69,4,4,3,11,Loyal Customers,3,High Value - Active
16159,282,1,348.2,1,2,2,5,At Risk,2,Low Value - Inactive
16160,65,2,1025.44,3,3,4,10,Loyal Customers,3,High Value - Active
16161,2,19,5575.56,5,5,5,15,Champions,3,High Value - Active
16162,252,1,37.4,1,2,1,4,Lost Customers,2,Low Value - Inactive
16163,232,2,856.6,1,3,3,7,Potential Loyalists,2,Low Value - Inactive
